a,b,c,d,e,f,g,h,x,y,calls
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078009982,  -0.003926435225210,   18.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075154694,  -0.003924637364043,  131.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076956405,  -0.003931757064896,  258.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076903200,  -0.003931842309624,    2.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078387795,  -0.003922858106113,   23.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076236601,  -0.003931397300823,   16.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076879412,  -0.003931874671285,  281.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077094902,  -0.003931451925149,   24.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077567153,  -0.003929511140478,   19.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075779043,  -0.003929457052402,   23.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075553054,  -0.003928003343077,   16.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076290962,  -0.003931539007411,  130.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078079189,  -0.003925845392075,   22.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076455112,  -0.003931852957088,   14.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078410913,  -0.003922610901321,   12.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077012986,  -0.003931646925038,   18.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077330945,  -0.003930655475357,  149.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076413540,  -0.003931789617389,    8.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078354220,  -0.003923211332060,   19.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077122106,  -0.003931377875700,   31.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077499340,  -0.003929875130170,   22.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076966662,  -0.003931738588608,  132.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076115888,  -0.003931015338994,   26.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077875902,  -0.003927494204020,   22.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075610161,  -0.003928401758140,   29.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078224752,  -0.003924508937082,   30.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075395073,  -0.003926791467486,   32.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076184276,  -0.003931243136255,   19.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075174401,  -0.003924828091526,  150.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076198477,  -0.003931286698072,   23.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076805996,  -0.003931952120778,   22.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078090457,  -0.003925746574556,  263.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075877426,  -0.003929987320573,   25.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075940353,  -0.003930293941120,   27.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078415824,  -0.003922557972777,   13.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076216795,  -0.003931340996227,   31.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075694611,  -0.003928952401046,   21.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078390783,  -0.003922826338101,  146.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075482052,  -0.003927478642025,   13.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078409599,  -0.003922625043769,  282.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075586717,  -0.003928240741503,  156.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076020595,  -0.003930648151087,  134.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075107442,  -0.003924169776551,   12.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076578634,  -0.003931976575635,   12.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078393229,  -0.003922800289813,  138.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077128258,  -0.003931360487559,  286.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075592153,  -0.003928278394283,    6.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075962718,  -0.003930396809194,   16.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075452368,  -0.003927249625893,   24.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077758452,  -0.003928330859580,   13.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076314138,  -0.003931593707635,   24.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077238954,  -0.003931007219532,   29.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078039018,  -0.003926191342898,   27.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077710853,  -0.003928645682488,   25.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075690922,  -0.003928929309488,  142.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075841689,  -0.003929801890205,   18.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077623588,  -0.003929186496512,  135.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077037009,  -0.003931594093335,  129.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.074940905,  -0.003922405773686,   16.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075371078,  -0.003926593279900,  261.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076356720,  -0.003931685311151,   10.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077375091,  -0.003930467953376,   23.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078087788,  -0.003925770052019,   18.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075203617,  -0.003925106183124,   18.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.078084345,  -0.003925800268991,   21.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.075730368,  -0.003929171716274,   12.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.077626965,  -0.003929166445169,   18.0
 50.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,.076456512,  -0.003931854899671,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076575541,  -0.003931974658678,  159.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078434441,  -0.003922355963550,    2.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076033977,  -0.003930703216760,   26.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077354852,  -0.003930555432201,   21.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075122406,  -0.003924319427021,   20.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078466416,  -0.003922004108265,  153.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077079207,  -0.003931492539283,  161.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077714134,  -0.003928624431644,   25.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076995297,  -0.003931683515264,    5.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076905928,  -0.003931838370703,   22.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076655961,  -0.003932004855764,   36.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075865452,  -0.003929926102923,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076349468,  -0.003931670525112,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076621838,  -0.003931997032555,   14.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078441370,  -0.003922280246304,  149.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076429412,  -0.003931815093495,   18.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076078099,  -0.003930876666725,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076267859,  -0.003931481079230,  127.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078106072,  -0.003925608344057,   44.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077489538,  -0.003929925381893,   26.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075233212,  -0.003925382236427,   22.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076542312,  -0.003931950247507,   14.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075503618,  -0.003927641461485,   30.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078088914,  -0.003925760151029,  125.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078272353,  -0.003924043754573,  289.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.074961023,  -0.003922628485179,   14.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075699257,  -0.003928981361892,   18.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076171676,  -0.003931203405984,   14.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075412267,  -0.003926931184604,  159.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075084856,  -0.003923941142805,    9.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076396392,  -0.003931760296919,  135.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075565565,  -0.003928092426422,  154.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075795027,  -0.003929547432226,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076801095,  -0.003931956083408,   12.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075261422,  -0.003925640070290,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076293773,  -0.003931545822061,  308.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077660591,  -0.003928962929431,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077838912,  -0.003927766877667,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075465995,  -0.003927355471308,   21.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.074993488,  -0.003922982292124,   22.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075860703,  -0.003929901570187,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077039692,  -0.003931587968451,  283.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077643033,  -0.003929070065116,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075637049,  -0.003928582063369,  160.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076026982,  -0.003930674576562,    6.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078104409,  -0.003925623140490,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075625746,  -0.003928506830744,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078118745,  -0.003925495062388,    7.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077550942,  -0.003929600750109,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076314178,  -0.003931593798074,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076282066,  -0.003931517101868,  137.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075796440,  -0.003929555340707,   24.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077467329,  -0.003930037032792,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077925554,  -0.003927114946253,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077068936,  -0.003931518285418,  317.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077469100,  -0.003930028243192,   20.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076289402,  -0.003931535201770,   12.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077237915,  -0.003931010890507,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075267609,  -0.003925695929378,  149.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075639031,  -0.003928595166447,   18.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078295077,  -0.003923816794064,   24.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075684211,  -0.003928887068560,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075753992,  -0.003929312104798,  150.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075934535,  -0.003930266654950,  138.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076670691,  -0.003932005961465,   34.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078241324,  -0.003924348554617,  141.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076165018,  -0.003931182004382,   12.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078174392,  -0.003924985989729,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075059937,  -0.003923685025954,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075176470,  -0.003924847961001,   24.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077673832,  -0.003928880870189,   10.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076143023,  -0.003931109290965,   12.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078331263,  -0.003923448882470,   23.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077929834,  -0.003927081538316,  128.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075881122,  -0.003930006032011,   26.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075652642,  -0.003928684490132,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075720808,  -0.003929113887486,  129.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075146667,  -0.003924558959571,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077873103,  -0.003927515128930,   18.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076597735,  -0.003931987074235,    1.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077620974,  -0.003929201966665,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075563793,  -0.003928079871106,   22.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076402984,  -0.003931771787989,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.076485227,  -0.003931891999784,   14.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075677350,  -0.003928843589290,   27.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075013003,  -0.003923191660142,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075525931,  -0.003927806753952,   16.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077074784,  -0.003931503706756,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077417333,  -0.003930277171819,  142.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077220251,  -0.003931072279704,   17.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078452787,  -0.003922154845724,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075279993,  -0.003925806995909,   10.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075435001,  -0.003927112992626,   20.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078184189,  -0.003924894397649,   11.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077754993,  -0.003928354206783,   10.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.078025914,  -0.003926302046530,   15.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075862012,  -0.003929908346971,  137.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.077284784,  -0.003930838573027,  137.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075126332,  -0.003924358451908,   13.0
 70.00,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,.075230914,  -0.003925361008081,   20.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075931239,  -0.003930251101612,    4.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075120138,  -0.003924296845346,    8.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.074938419,  -0.003922378074413,   18.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078036211,  -0.003926215142112,   14.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078405890,  -0.003922664889198,   16.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076224873,  -0.003931364261936,   25.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075491837,  -0.003927552889585,   13.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077380845,  -0.003930442620692,  165.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076944802,  -0.003931777169918,   12.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077767922,  -0.003928266548678,   15.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076473753,  -0.003931877801472,  166.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076954559,  -0.003931760319995,   17.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077869821,  -0.003927539608888,  156.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076894512,  -0.003931854539982,   16.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076825673,  -0.003931934687601,    9.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076077354,  -0.003930873840391,   14.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077260780,  -0.003930928537703,   25.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076261530,  -0.003931464616818,  278.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075506160,  -0.003927660448671,   13.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076377420,  -0.003931725683166,   20.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077096322,  -0.003931448172611,   12.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077817581,  -0.003927920285439,   11.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075770529,  -0.003929408243281,   16.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075839908,  -0.003929792430506,    9.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076193806,  -0.003931272510967,   10.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078450293,  -0.003922182301167,  143.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078114908,  -0.003925529468052,   21.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077997791,  -0.003926536081937,  453.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076677782,  -0.003932006005558,   20.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076374671,  -0.003931720478111,   19.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078353829,  -0.003923215403799,  287.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075272757,  -0.003925742224163,   23.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075290441,  -0.003925899912782,  305.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075000985,  -0.003923063020036,   13.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077004223,  -0.003931665295957,   16.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077466976,  -0.003930038786423,   34.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076342330,  -0.003931655643583,   12.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075664758,  -0.003928762997692,  160.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077029994,  -0.003931609895230,    9.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078383541,  -0.003922903241892,  174.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076542529,  -0.003931950429590,  302.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075849794,  -0.003929844661741,   13.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075536078,  -0.003927880853324,   21.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075959951,  -0.003930384255232,   18.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076756230,  -0.003931985335004,   17.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.074937283,  -0.003922365401689,   12.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075298246,  -0.003925968866835,   22.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076628889,  -0.003931999251537,  464.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076528085,  -0.003931937660166,    7.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078341383,  -0.003923344558561,  167.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077970037,  -0.003926762277894,  319.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077820554,  -0.003927899075452,   20.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078182462,  -0.003924910587392,  174.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076071181,  -0.003930850294205,   17.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.077247307,  -0.003930977459112,   14.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076163700,  -0.003931177733341,   20.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078437046,  -0.003922327530259,  152.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075623923,  -0.003928494621179,  139.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075222358,  -0.003925281654888,   17.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078357283,  -0.003923179389664,   12.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.078001494,  -0.003926505548277,   13.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.074942932,  -0.003922428330669,   15.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.076820283,  -0.003931939705621,   25.0
 90.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,.075744144,  -0.003929254019720,   14.0
