a,b,c,d,e,f,g,h,x,y,calls
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075787081,  -0.003929502709062,  121.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077727099,  -0.003928539802630,    1.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076604011,  -0.003931990020903,  230.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076501664,  -0.003931910886988,  320.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076359432,  -0.003931690757089,  608.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075587520,  -0.003928246315016,   34.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076617983,  -0.003931995686277,  945.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077897573,  -0.003927330539119,   34.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076862546,  -0.003931895462020,  332.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076739153,  -0.003931993137489,  441.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075745473,  -0.003929261895177,    1.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075418493,  -0.003926981314633,  280.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075978252,  -0.003930466369435,  188.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075551561,  -0.003927992646391,  360.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075519338,  -0.003927758242858,  151.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076534754,  -0.003931943720379,  181.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075261310,  -0.003925639062777,  111.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076025691,  -0.003930669257668,  387.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078234432,  -0.003924415454310,   69.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075231715,  -0.003925368413526,  209.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078108020,  -0.003925590993231,   45.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075501994,  -0.003927629306117,  126.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077135176,  -0.003931340651547,  269.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076826733,  -0.003931933679965,  303.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075495087,  -0.003927577413365,  439.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077740195,  -0.003928453266556,  361.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075226987,  -0.003925324649116,   25.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077879809,  -0.003927464913491,  129.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.074976422,  -0.003922797162795,  268.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077668481,  -0.003928914160877,  154.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077605412,  -0.003929293209536,  204.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075578685,  -0.003928184762412,  149.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077726432,  -0.003928544183644,  615.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076350849,  -0.003931673366875,   13.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076204803,  -0.003931305693373,   54.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075167530,  -0.003924761880362, 1015.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075260974,  -0.003925636016897,  444.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077398611,  -0.003930363099559,   11.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076572478,  -0.003931972700573,   98.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077742071,  -0.003928440780235,  289.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077945902,  -0.003926955133228,  364.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076777655,  -0.003931972947224,   37.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077330392,  -0.003930657744775,  213.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076805016,  -0.003931952925112,   77.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075065527,  -0.003923742836688,   92.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077122332,  -0.003931377239621,  810.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075283835,  -0.003925841242957,  320.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075074270,  -0.003923832831139,  931.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076205332,  -0.003931307268214,   99.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078304662,  -0.003923720124373,  143.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075377922,  -0.003926650188400,  231.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075176357,  -0.003924846883457,  623.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076687454,  -0.003932005554208,  159.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077148094,  -0.003931302814473,  225.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076741447,  -0.003931992196054,   58.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075900363,  -0.003930102025584,   59.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076468235,  -0.003931870677057,  176.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078438203,  -0.003922314888730,  147.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077405459,  -0.003930331922957,  458.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077019403,  -0.003931633165595,  288.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077182309,  -0.003931197554348,  317.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078223851,  -0.003924517602221,   28.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078455808,  -0.003922121523118,  327.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.075716466,  -0.003929087429837,   78.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076236690,  -0.003931397548595,  105.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.076759257,  -0.003931983760000,  614.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077388462,  -0.003930408765009,  491.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.078128034,  -0.003925411404384,   35.0
 10.00,  0.10,  0.10,  0.10,  0.90,  0.90,  0.90,  0.90,.077899166,  -0.003927318397420,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076021448,  -0.003930651697215,   15.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078459359,  -0.003922082292710,   84.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078386054,  -0.003922876589618,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075784448,  -0.003929487800951,   86.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078319608,  -0.003923568252648,   12.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077479877,  -0.003929974329401,    6.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077158719,  -0.003931270910928,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077805661,  -0.003928004789825,   16.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075817025,  -0.003929669133729,   17.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075210254,  -0.003925168592604,   73.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078050195,  -0.003926096079563,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078192690,  -0.003924814443911,    9.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075996620,  -0.003930546636091,   10.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077274470,  -0.003930877666774,   16.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075139697,  -0.003924490534642,   21.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077150607,  -0.003931295332663,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078304970,  -0.003923717007669,   24.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077181339,  -0.003931200637744,  103.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075429732,  -0.003927071150830,   28.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077950099,  -0.003926921857704,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076786439,  -0.003931967033131,    9.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077842663,  -0.003927739613331,   14.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078073907,  -0.003925891445027,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076397690,  -0.003931762580584,   93.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077283290,  -0.003930844277711,   79.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075585347,  -0.003928231222877,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078108324,  -0.003925588283761,   25.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078208168,  -0.003924667741137,   24.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078115292,  -0.003925526023519,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078429947,  -0.003922404923203,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077819468,  -0.003927906826017,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076784801,  -0.003931968172360,   28.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077158970,  -0.003931270148078,   13.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076923535,  -0.003931811825947,  173.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077230534,  -0.003931036779624,   23.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077542013,  -0.003929649405682,   27.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077880288,  -0.003927461311474,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075350612,  -0.003926421286261,   58.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077530788,  -0.003929709877887,   91.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076653228,  -0.003932004499918,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077543570,  -0.003929640956616,   21.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075840204,  -0.003929794008213,   73.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076918766,  -0.003931819209075,   10.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077542046,  -0.003929649231105,   12.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075130433,  -0.003924399102311,  170.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078176807,  -0.003924963461162,  195.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077891440,  -0.003927377149241,   12.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075971398,  -0.003930435870816,   13.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.074945139,  -0.003922452867230,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076330775,  -0.003931630868991,   15.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078379743,  -0.003922943440984,   17.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075002758,  -0.003923082056057,   49.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077644980,  -0.003929058280064,   20.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077849920,  -0.003927686611322,   15.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075609396,  -0.003928396555073,   11.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075978924,  -0.003930469344116,   16.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078180591,  -0.003924928104013,   20.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077463212,  -0.003930057395726,   17.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077986482,  -0.003926628824036,  158.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078379123,  -0.003922949997153,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077081906,  -0.003931485663715,   20.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076152166,  -0.003931139890996,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077879771,  -0.003927465197035,    9.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077373280,  -0.003930475887153,  312.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075628606,  -0.003928525947762,  171.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075699969,  -0.003928985791447,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075634734,  -0.003928566717311,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075123333,  -0.003924328656299,   16.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075617117,  -0.003928448848071,   14.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077278746,  -0.003930861540137,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078071614,  -0.003925911385045,   14.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077755981,  -0.003928347545540,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075800386,  -0.003929577365050,   12.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075603312,  -0.003928355080570,   27.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077484349,  -0.003929951742411,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077016049,  -0.003931640389491,   18.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076583686,  -0.003931979576858,   33.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075874367,  -0.003929971771788,   11.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077182705,  -0.003931196291323,   23.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077603686,  -0.003929303234313,   22.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077922252,  -0.003927140640298,   19.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077642321,  -0.003929074369371,   21.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075797633,  -0.003929562008659,    6.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077497987,  -0.003929882097999,   88.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077839822,  -0.003927760270709,   21.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077302552,  -0.003930769668155,   13.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076871414,  -0.003931884753545,   51.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076768193,  -0.003931978774496,  136.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077401755,  -0.003930348818906,  148.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078195486,  -0.003924788058728,    3.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075086285,  -0.003923955708846,  191.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075608407,  -0.003928389831958,   16.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075067022,  -0.003923758256839,   13.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077880154,  -0.003927462321460,   10.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.076662429,  -0.003932005509845,  154.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075264305,  -0.003925666130216,   21.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075676236,  -0.003928836501180,   17.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.075000152,  -0.003923054070360,   21.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.078255754,  -0.003924207540510,   17.0
 10.00,  0.50,  0.50,  0.50,  0.10,  0.10,  0.10,  0.50,.077415070,  -0.003930287672885,   18.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077293659,  -0.003930804399474,   17.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078307979,  -0.003923686532467,   35.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076406233,  -0.003931777350870,   19.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077278831,  -0.003930861219907,   22.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078084111,  -0.003925802320985,   21.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076789350,  -0.003931964966100,   25.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076208985,  -0.003931318108529,  148.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077501171,  -0.003929865673310,   25.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075338986,  -0.003926322380727,   26.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076804728,  -0.003931953160742,   19.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077893876,  -0.003927358663461,  113.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077423613,  -0.003930247858772,    1.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076465507,  -0.003931867083687,   12.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075711569,  -0.003929057437345,   19.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078146890,  -0.003925239949549,   17.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076635763,  -0.003932001112929,   10.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075287111,  -0.003925870374829,   23.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075228954,  -0.003925342875205,   26.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075992437,  -0.003930528544438,  100.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075364393,  -0.003926537398985,  214.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077827393,  -0.003927850068371,  124.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075468938,  -0.003927378167208,   18.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078174080,  -0.003924988892717,   16.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077050090,  -0.003931563804257,   31.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077577283,  -0.003929454323019,   33.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075436625,  -0.003927125851567,  124.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077802884,  -0.003928024349864,  129.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075441293,  -0.003927162718233,   11.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.074972002,  -0.003922748906323,   11.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077639976,  -0.003929088526290,   12.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075340908,  -0.003926338793067,    2.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077322541,  -0.003930689797856,  121.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075054637,  -0.003923630034090,   24.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077090374,  -0.003931463798657,   11.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077724687,  -0.003928555625587,   18.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076145756,  -0.003931118496600,   19.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078220472,  -0.003924550075838,   14.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077829726,  -0.003927833283244,   28.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078082842,  -0.003925813439090,   32.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078073901,  -0.003925891495046,  106.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076829711,  -0.003931930808704,   10.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.074997042,  -0.003923020609268,  118.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076806251,  -0.003931951910650,   17.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075973002,  -0.003930443035128,   17.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078307785,  -0.003923688507287,   85.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075576929,  -0.003928172472979,   25.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075786271,  -0.003929498127110,   26.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078423390,  -0.003922476127504,   50.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078427227,  -0.003922434496156,   75.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.075750895,  -0.003929293905540,   30.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077043092,  -0.003931580141601,   17.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076102782,  -0.003930968276691,  103.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077041438,  -0.003931583958823,   18.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076716086,  -0.003932000759530,   19.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076277336,  -0.003931505252574,   18.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076221552,  -0.003931354746791,   89.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077489875,  -0.003929923662161,   21.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.078460455,  -0.003922070177201,   19.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076048567,  -0.003930761949775,   29.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076436891,  -0.003931826544502,   25.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.076955103,  -0.003931759363141,  115.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077740374,  -0.003928452073391,   16.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.077410434,  -0.003930309087899,   33.0
