a,b,c,d,x,y,calls
 50.00,  0.10,  0.50,  0.90,.077767675,  -0.003928268236858,   78.0
 50.00,  0.10,  0.50,  0.90,.076520690,  -0.003931930612077,  149.0
 50.00,  0.10,  0.50,  0.90,.078447966,  -0.003922207891018,  190.0
 50.00,  0.10,  0.50,  0.90,.078114241,  -0.003925535438370,  115.0
 50.00,  0.10,  0.50,  0.90,.075890206,  -0.003930051648552,  173.0
 50.00,  0.10,  0.50,  0.90,.078392469,  -0.003922808390549,  110.0
 50.00,  0.10,  0.50,  0.90,.075738529,  -0.003929220618552,  106.0
 50.00,  0.10,  0.50,  0.90,.077554617,  -0.003929580579210,   96.0
 50.00,  0.10,  0.50,  0.90,.077677773,  -0.003928856237368,  184.0
 50.00,  0.10,  0.50,  0.90,.074999452,  -0.003923046542024,  120.0
 50.00,  0.10,  0.50,  0.90,.075076109,  -0.003923851700983,  195.0
 50.00,  0.10,  0.50,  0.90,.075104918,  -0.003924144390124,   91.0
 50.00,  0.10,  0.50,  0.90,.075021205,  -0.003923278922639,   87.0
 50.00,  0.10,  0.50,  0.90,.078230797,  -0.003924450631311,  171.0
 50.00,  0.10,  0.50,  0.90,.075877722,  -0.003929988824839,  135.0
 50.00,  0.10,  0.50,  0.90,.075328314,  -0.003926230821490,  139.0
 50.00,  0.10,  0.50,  0.90,.078060091,  -0.003926011094155,  112.0
 50.00,  0.10,  0.50,  0.90,.075172638,  -0.003924811128264,   84.0
 50.00,  0.10,  0.50,  0.90,.075055849,  -0.003923642632619,   85.0
 50.00,  0.10,  0.50,  0.90,.075714245,  -0.003929073847242,  202.0
 50.00,  0.10,  0.50,  0.90,.075082114,  -0.003923913161179,  146.0
 50.00,  0.10,  0.50,  0.90,.075027161,  -0.003923342003663,  160.0
 50.00,  0.10,  0.50,  0.90,.078285978,  -0.003923908052691,  134.0
 50.00,  0.10,  0.50,  0.90,.078218074,  -0.003924573085514,  167.0
 50.00,  0.10,  0.50,  0.90,.074998240,  -0.003923033509421,  138.0
 50.00,  0.10,  0.50,  0.90,.077010305,  -0.003931652597045,   85.0
 50.00,  0.10,  0.50,  0.90,.077632600,  -0.003929132823578,  123.0
 50.00,  0.10,  0.50,  0.90,.077713383,  -0.003928629304833,    8.0
 50.00,  0.10,  0.50,  0.90,.077877631,  -0.003927481251383,  125.0
 50.00,  0.10,  0.50,  0.90,.075708161,  -0.003929036479541,  211.0
 50.00,  0.10,  0.50,  0.90,.074921422,  -0.003922187573115,  181.0
 50.00,  0.10,  0.50,  0.90,.076656261,  -0.003932004891907,   52.0
 50.00,  0.10,  0.50,  0.90,.077834736,  -0.003927797131053,  119.0
 50.00,  0.10,  0.50,  0.90,.076253637,  -0.003931443732390,  103.0
 50.00,  0.10,  0.50,  0.90,.075073439,  -0.003923824303295,  242.0
 50.00,  0.10,  0.50,  0.90,.075109948,  -0.003924194939606,  105.0
 50.00,  0.10,  0.50,  0.90,.078078164,  -0.003925854340029,  102.0
 50.00,  0.10,  0.50,  0.90,.075240057,  -0.003925445272301,   99.0
 50.00,  0.10,  0.50,  0.90,.078099656,  -0.003925665317331,  150.0
 50.00,  0.10,  0.50,  0.90,.075234673,  -0.003925395722683,   94.0
 50.00,  0.10,  0.50,  0.90,.077674739,  -0.003928875207765,   44.0
 50.00,  0.10,  0.50,  0.90,.078158269,  -0.003925135437531,  155.0
 50.00,  0.10,  0.50,  0.90,.078445405,  -0.003922236018826,   42.0
 50.00,  0.10,  0.50,  0.90,.077169089,  -0.003931239092181,  126.0
 50.00,  0.10,  0.50,  0.90,.074988955,  -0.003922933306492,   86.0
 50.00,  0.10,  0.50,  0.90,.078125923,  -0.003925430465308,  142.0
 50.00,  0.10,  0.50,  0.90,.078456736,  -0.003922111282481,  789.0
 50.00,  0.10,  0.50,  0.90,.075326790,  -0.003926217679195,  126.0
 50.00,  0.10,  0.50,  0.90,.077283427,  -0.003930843755293,   18.0
 50.00,  0.10,  0.50,  0.90,.077289672,  -0.003930819814590,   78.0
 50.00,  0.10,  0.50,  0.90,.077577785,  -0.003929451488161,   89.0
 50.00,  0.10,  0.50,  0.90,.078324194,  -0.003923521379586,  183.0
 50.00,  0.10,  0.50,  0.90,.075372457,  -0.003926604770494,  125.0
 50.00,  0.10,  0.50,  0.90,.075096604,  -0.003924060479643,   93.0
 50.00,  0.30,  0.70,  0.10,.075460038,  -0.003927309348246,   21.0
 50.00,  0.30,  0.70,  0.10,.077719515,  -0.003928589433345,  223.0
 50.00,  0.30,  0.70,  0.10,.075611255,  -0.003928409179130,   26.0
 50.00,  0.30,  0.70,  0.10,.075776113,  -0.003929440310529,   28.0
 50.00,  0.30,  0.70,  0.10,.076602326,  -0.003931989253974,   39.0
 50.00,  0.30,  0.70,  0.10,.075505113,  -0.003927652636398,   39.0
 50.00,  0.30,  0.70,  0.10,.077507415,  -0.003929833283439,   16.0
 50.00,  0.30,  0.70,  0.10,.075453791,  -0.003927260737267,   39.0
 50.00,  0.30,  0.70,  0.10,.078447675,  -0.003922211094584,   52.0
 50.00,  0.30,  0.70,  0.10,.078427317,  -0.003922433511741,   58.0
 50.00,  0.30,  0.70,  0.10,.078060621,  -0.003926006526124,   16.0
 50.00,  0.30,  0.70,  0.10,.077307145,  -0.003930751534866,   34.0
 50.00,  0.30,  0.70,  0.10,.075810662,  -0.003929634251053,   37.0
 50.00,  0.30,  0.70,  0.10,.077445077,  -0.003930145833222,   18.0
 50.00,  0.30,  0.70,  0.10,.076476606,  -0.003931881410466,  265.0
 50.00,  0.30,  0.70,  0.10,.077040548,  -0.003931586004171,  244.0
 50.00,  0.30,  0.70,  0.10,.077473733,  -0.003930005154436,   55.0
 50.00,  0.30,  0.70,  0.10,.075126502,  -0.003924360137692,   38.0
 50.00,  0.30,  0.70,  0.10,.075044602,  -0.003923525413631,  193.0
 50.00,  0.30,  0.70,  0.10,.076450254,  -0.003931846121420,  214.0
 50.00,  0.30,  0.70,  0.10,.075476752,  -0.003927438169307,   28.0
 50.00,  0.30,  0.70,  0.10,.074937814,  -0.003922371319890,   32.0
 50.00,  0.30,  0.70,  0.10,.076950255,  -0.003931767826782,   27.0
 50.00,  0.30,  0.70,  0.10,.075539941,  -0.003927908888552,  215.0
 50.00,  0.30,  0.70,  0.10,.075327296,  -0.003926222043461,   34.0
 50.00,  0.30,  0.70,  0.10,.077312344,  -0.003930730852634,   19.0
 50.00,  0.30,  0.70,  0.10,.078353992,  -0.003923213704532,   35.0
 50.00,  0.30,  0.70,  0.10,.075220233,  -0.003925261870706,    1.0
 50.00,  0.30,  0.70,  0.10,.077373778,  -0.003930473706546,   26.0
 50.00,  0.30,  0.70,  0.10,.077313899,  -0.003930724632803,   16.0
 50.00,  0.30,  0.70,  0.10,.076899322,  -0.003931847827197,   34.0
 50.00,  0.30,  0.70,  0.10,.078260234,  -0.003924163498499,   42.0
 50.00,  0.30,  0.70,  0.10,.077345678,  -0.003930594243108,   23.0
 50.00,  0.30,  0.70,  0.10,.075800131,  -0.003929575944977,   27.0
 50.00,  0.30,  0.70,  0.10,.075630595,  -0.003928539206252,   33.0
 50.00,  0.30,  0.70,  0.10,.077323740,  -0.003930684929067,   39.0
 50.00,  0.30,  0.70,  0.10,.076678346,  -0.003932005995443,   33.0
 50.00,  0.30,  0.70,  0.10,.075277394,  -0.003925783767021,   22.0
 50.00,  0.30,  0.70,  0.10,.078125053,  -0.003925438307859,   38.0
 50.00,  0.30,  0.70,  0.10,.077242896,  -0.003930993227271,   21.0
 50.00,  0.30,  0.70,  0.10,.077226557,  -0.003931050587141,   59.0
 50.00,  0.30,  0.70,  0.10,.077337991,  -0.003930626360079,   23.0
 50.00,  0.30,  0.70,  0.10,.075068902,  -0.003923777638147,   18.0
 50.00,  0.30,  0.70,  0.10,.076167908,  -0.003931191329454,   39.0
 50.00,  0.30,  0.70,  0.10,.076766414,  -0.003931979807250,   36.0
 50.00,  0.30,  0.70,  0.10,.076463839,  -0.003931864863046,  170.0
 50.00,  0.30,  0.70,  0.10,.075501571,  -0.003927626131561,   31.0
 50.00,  0.30,  0.70,  0.10,.076812511,  -0.003931946618789,   27.0
 50.00,  0.30,  0.70,  0.10,.078175648,  -0.003924974274445,   42.0
 50.00,  0.30,  0.70,  0.10,.078319110,  -0.003923573343267,   40.0
 50.00,  0.30,  0.70,  0.10,.077187181,  -0.003931181971785,   39.0
 50.00,  0.30,  0.70,  0.10,.078196525,  -0.003924778234715,   25.0
 50.00,  0.30,  0.70,  0.10,.077105841,  -0.003931422704330,   31.0
 50.00,  0.30,  0.70,  0.10,.077485729,  -0.003929944748092,  188.0
 50.00,  0.30,  0.70,  0.10,.078190083,  -0.003924839015324,   37.0
 50.00,  0.30,  0.70,  0.10,.075302877,  -0.003926009596352,   17.0
 50.00,  0.30,  0.70,  0.10,.078269602,  -0.003924071013412,   22.0
 50.00,  0.30,  0.70,  0.10,.076141915,  -0.003931105546678,   34.0
 50.00,  0.30,  0.70,  0.10,.078463589,  -0.003922035462070,   22.0
 50.00,  0.30,  0.70,  0.10,.078107220,  -0.003925598119779,   33.0
 50.00,  0.30,  0.70,  0.10,.077264660,  -0.003930914237186,   44.0
 50.00,  0.30,  0.70,  0.10,.077307975,  -0.003930748244790,   25.0
 50.00,  0.30,  0.70,  0.10,.078061926,  -0.003925995273229,   30.0
 50.00,  0.30,  0.70,  0.10,.075175602,  -0.003924839627613,   39.0
 50.00,  0.30,  0.70,  0.10,.076561304,  -0.003931965054560,   40.0
 50.00,  0.30,  0.70,  0.10,.076140309,  -0.003931100107272,   27.0
 50.00,  0.30,  0.70,  0.10,.077153418,  -0.003931286915109,   37.0
 50.00,  0.30,  0.70,  0.10,.076937709,  -0.003931789044723,  384.0
 50.00,  0.30,  0.70,  0.10,.075906960,  -0.003930134391154,    1.0
 50.00,  0.30,  0.70,  0.10,.077602431,  -0.003929310511862,   23.0
 50.00,  0.30,  0.70,  0.10,.075109973,  -0.003924195194034,   29.0
 50.00,  0.30,  0.70,  0.10,.076593561,  -0.003931984976955,   45.0
 50.00,  0.30,  0.70,  0.10,.075870965,  -0.003929954403633,   35.0
 50.00,  0.30,  0.70,  0.10,.075735824,  -0.003929204461513,   20.0
 50.00,  0.30,  0.70,  0.10,.076716817,  -0.003932000569415,   43.0
 50.00,  0.30,  0.70,  0.10,.077220373,  -0.003931071860863,   29.0
 50.00,  0.30,  0.70,  0.10,.076398510,  -0.003931764018722,   18.0
 50.00,  0.30,  0.70,  0.10,.077434970,  -0.003930194233993,   30.0
 50.00,  0.30,  0.70,  0.10,.078247433,  -0.003924289012286,   32.0
 50.00,  0.30,  0.70,  0.10,.076651518,  -0.003932004253359,   39.0
 50.00,  0.30,  0.70,  0.10,.076536474,  -0.003931945237117,   31.0
 50.00,  0.30,  0.70,  0.10,.078151139,  -0.003925201017165,   12.0
 50.00,  0.30,  0.70,  0.10,.077817102,  -0.003927923697573,   33.0
 50.00,  0.30,  0.70,  0.10,.078265121,  -0.003924115322306,   26.0
 50.00,  0.30,  0.70,  0.10,.075193140,  -0.003925007093739,   23.0
 50.00,  0.30,  0.70,  0.10,.078318575,  -0.003923578801202,   27.0
 50.00,  0.30,  0.70,  0.10,.076864922,  -0.003931892641159,   29.0
 50.00,  0.30,  0.70,  0.10,.076623276,  -0.003931997510469,   27.0
 50.00,  0.30,  0.70,  0.10,.076875485,  -0.003931879671742,   20.0
 50.00,  0.30,  0.70,  0.10,.076971080,  -0.003931730425881,   33.0
 50.00,  0.30,  0.70,  0.10,.076793507,  -0.003931961921527,   27.0
 50.00,  0.30,  0.70,  0.10,.076738416,  -0.003931993433064,   17.0
 50.00,  0.30,  0.70,  0.10,.076677516,  -0.003932006009622,  194.0
 50.00,  0.30,  0.70,  0.10,.075455897,  -0.003927277151105,  210.0
 50.00,  0.30,  0.70,  0.10,.077118026,  -0.003931389274669,   37.0
 50.00,  0.30,  0.70,  0.10,.076650004,  -0.003932004019668,   20.0
 50.00,  0.30,  0.70,  0.10,.076844429,  -0.003931915803825,   28.0
 50.00,  0.30,  0.70,  0.10,.076876168,  -0.003931878808478,   37.0
 50.00,  0.30,  0.70,  0.10,.078060200,  -0.003926010153521,   34.0
 50.00,  0.30,  0.70,  0.10,.077064612,  -0.003931528925394,   28.0
 50.00,  0.50,  0.90,  0.30,.076136628,  -0.003931087572891,   23.0
 50.00,  0.50,  0.90,  0.30,.076300117,  -0.003931561022355,    4.0
 50.00,  0.50,  0.90,  0.30,.076665408,  -0.003932005722385,   13.0
 50.00,  0.50,  0.90,  0.30,.076978186,  -0.003931717041992,  130.0
 50.00,  0.50,  0.90,  0.30,.075604778,  -0.003928365096269,   11.0
 50.00,  0.50,  0.90,  0.30,.076554430,  -0.003931959958918,   15.0
 50.00,  0.50,  0.90,  0.30,.078313971,  -0.003923625693800,  266.0
 50.00,  0.50,  0.90,  0.30,.078042654,  -0.003926160431065,   25.0
 50.00,  0.50,  0.90,  0.30,.076433475,  -0.003931821357668,  134.0
 50.00,  0.50,  0.90,  0.30,.076583837,  -0.003931979663780,   17.0
 50.00,  0.50,  0.90,  0.30,.075165620,  -0.003924743421864,   15.0
 50.00,  0.50,  0.90,  0.30,.075490129,  -0.003927539971584,   13.0
 50.00,  0.50,  0.90,  0.30,.077804543,  -0.003928012671630,   14.0
 50.00,  0.50,  0.90,  0.30,.077790923,  -0.003928108062283,   15.0
 50.00,  0.50,  0.90,  0.30,.075787392,  -0.003929504465215,   16.0
 50.00,  0.50,  0.90,  0.30,.076311841,  -0.003931588437269,  226.0
 50.00,  0.50,  0.90,  0.30,.076700971,  -0.003932003934955,   10.0
 50.00,  0.50,  0.90,  0.30,.077044136,  -0.003931577723523,   23.0
 50.00,  0.50,  0.90,  0.30,.075510910,  -0.003927695832586,   22.0
 50.00,  0.50,  0.90,  0.30,.075768648,  -0.003929397393286,  114.0
 50.00,  0.50,  0.90,  0.30,.078302458,  -0.003923742401977,   18.0
 50.00,  0.50,  0.90,  0.30,.075687272,  -0.003928906369220,  142.0
 50.00,  0.50,  0.90,  0.30,.077265217,  -0.003930912176920,   14.0
 50.00,  0.50,  0.90,  0.30,.077356018,  -0.003930550458750,  137.0
 50.00,  0.50,  0.90,  0.30,.077081066,  -0.003931487808766,  288.0
 50.00,  0.50,  0.90,  0.30,.078041311,  -0.003926171857965,    4.0
 50.00,  0.50,  0.90,  0.30,.077667852,  -0.003928918062739,   21.0
 50.00,  0.50,  0.90,  0.30,.078335520,  -0.003923405073312,   12.0
 50.00,  0.50,  0.90,  0.30,.078119967,  -0.003925484085454,   17.0
 50.00,  0.50,  0.90,  0.30,.075270864,  -0.003925725222265,   13.0
 50.00,  0.50,  0.90,  0.30,.076754520,  -0.003931986198913,   21.0
 50.00,  0.50,  0.90,  0.30,.078248691,  -0.003924276724973,    1.0
 50.00,  0.50,  0.90,  0.30,.076563460,  -0.003931966591047,   30.0
 50.00,  0.50,  0.90,  0.30,.076988261,  -0.003931697524446,  253.0
 50.00,  0.50,  0.90,  0.30,.077889805,  -0.003927389534762,   15.0
 50.00,  0.50,  0.90,  0.30,.075787039,  -0.003929502472569,   22.0
 50.00,  0.50,  0.90,  0.30,.077384514,  -0.003930426360078,   11.0
 50.00,  0.50,  0.90,  0.30,.077613514,  -0.003929245892244,   19.0
 50.00,  0.50,  0.90,  0.30,.074935898,  -0.003922349936830,  155.0
 50.00,  0.50,  0.90,  0.30,.077497895,  -0.003929882572470,  282.0
 50.00,  0.50,  0.90,  0.30,.076755480,  -0.003931985715837,  369.0
 50.00,  0.50,  0.90,  0.30,.076725153,  -0.003931998163721,   13.0
 50.00,  0.50,  0.90,  0.30,.074997859,  -0.003923029406144,  129.0
 50.00,  0.50,  0.90,  0.30,.077358393,  -0.003930540308232,   16.0
 50.00,  0.50,  0.90,  0.30,.076831615,  -0.003931928944103,   18.0
 50.00,  0.50,  0.90,  0.30,.077277161,  -0.003930867531357,  150.0
 50.00,  0.50,  0.90,  0.30,.075111339,  -0.003924208895850,   15.0
 50.00,  0.50,  0.90,  0.30,.077441635,  -0.003930162386008,    7.0
 50.00,  0.50,  0.90,  0.30,.077218047,  -0.003931079801845,  134.0
 50.00,  0.50,  0.90,  0.30,.078060288,  -0.003926009395559,   22.0
 50.00,  0.50,  0.90,  0.30,.076279335,  -0.003931510278547,   21.0
 50.00,  0.50,  0.90,  0.30,.076818115,  -0.003931941671641,   19.0
 50.00,  0.50,  0.90,  0.30,.077194358,  -0.003931158744808,   10.0
 50.00,  0.50,  0.90,  0.30,.078338457,  -0.003923374783688,   16.0
 50.00,  0.50,  0.90,  0.30,.075848180,  -0.003929836178001,  130.0
 50.00,  0.50,  0.90,  0.30,.076311127,  -0.003931586792105,   28.0
 50.00,  0.50,  0.90,  0.30,.075361304,  -0.003926511477943,   14.0
 50.00,  0.50,  0.90,  0.30,.078233412,  -0.003924425335498,   13.0
 50.00,  0.50,  0.90,  0.30,.075981731,  -0.003930481738886,   18.0
 50.00,  0.50,  0.90,  0.30,.075628037,  -0.003928522148891,   14.0
 50.00,  0.50,  0.90,  0.30,.077374636,  -0.003930469949889,  241.0
 50.00,  0.50,  0.90,  0.30,.076855742,  -0.003931903344039,  239.0
 50.00,  0.50,  0.90,  0.30,.075055235,  -0.003923636252781,   18.0
 50.00,  0.50,  0.90,  0.30,.078291920,  -0.003923848514255,   28.0
 50.00,  0.50,  0.90,  0.30,.075288619,  -0.003925883759468,   12.0
 50.00,  0.50,  0.90,  0.30,.077369663,  -0.003930491668163,   11.0
 50.00,  0.50,  0.90,  0.30,.076289636,  -0.003931535772496,  251.0
 50.00,  0.50,  0.90,  0.30,.077528622,  -0.003929721455410,    4.0
 50.00,  0.50,  0.90,  0.30,.077294921,  -0.003930799500425,   20.0
 50.00,  0.50,  0.90,  0.30,.075578921,  -0.003928186416472,   25.0
 50.00,  0.50,  0.90,  0.30,.077103583,  -0.003931428796452,   15.0
 50.00,  0.50,  0.90,  0.30,.076290242,  -0.003931537251740,   24.0
 50.00,  0.50,  0.90,  0.30,.077152665,  -0.003931289176334,   17.0
 50.00,  0.50,  0.90,  0.30,.076154847,  -0.003931148763495,  146.0
 50.00,  0.50,  0.90,  0.30,.077106448,  -0.003931421062417,   27.0
 50.00,  0.50,  0.90,  0.30,.076711636,  -0.003932001844054,   21.0
 50.00,  0.50,  0.90,  0.30,.075942328,  -0.003930303153512,   22.0
 50.00,  0.50,  0.90,  0.30,.075476649,  -0.003927437382380,   20.0
 50.00,  0.50,  0.90,  0.30,.076787365,  -0.003931966381223,   17.0
 50.00,  0.50,  0.90,  0.30,.076146950,  -0.003931122501313,   24.0
 50.00,  0.50,  0.90,  0.30,.077100063,  -0.003931438231950,   26.0
 50.00,  0.50,  0.90,  0.30,.076443895,  -0.003931836945949,   14.0
 50.00,  0.50,  0.90,  0.30,.075043562,  -0.003923514529890,   19.0
 50.00,  0.50,  0.90,  0.30,.075420121,  -0.003926994379194,   26.0
 50.00,  0.50,  0.90,  0.30,.075124751,  -0.003924342746524,   22.0
 50.00,  0.50,  0.90,  0.30,.075381252,  -0.003926677763925,   18.0
 50.00,  0.50,  0.90,  0.30,.076771713,  -0.003931976672302,   18.0
 50.00,  0.50,  0.90,  0.30,.076571825,  -0.003931972275675,  134.0
 50.00,  0.50,  0.90,  0.30,.075428494,  -0.003927061298435,   14.0
 50.00,  0.50,  0.90,  0.30,.075978800,  -0.003930468797261,  155.0
 50.00,  0.50,  0.90,  0.30,.076534891,  -0.003931943841374,   25.0
 50.00,  0.50,  0.90,  0.30,.076803965,  -0.003931953781210,   25.0
 50.00,  0.50,  0.90,  0.30,.076571794,  -0.003931972255226,  138.0
 50.00,  0.50,  0.90,  0.30,.078394738,  -0.003922784204155,   18.0
 50.00,  0.50,  0.90,  0.30,.075548271,  -0.003927969018868,   10.0
 50.00,  0.50,  0.90,  0.30,.076742927,  -0.003931991571414,   18.0
 50.00,  0.50,  0.90,  0.30,.076505970,  -0.003931915551271,  133.0
 50.00,  0.50,  0.90,  0.30,.076699709,  -0.003932004134858,   16.0
 50.00,  0.50,  0.90,  0.30,.077051230,  -0.003931561113765,   15.0
 50.00,  0.50,  0.90,  0.30,.075519547,  -0.003927759786843,  393.0
 50.00,  0.70,  0.10,  0.50,.077642554,  -0.003929072962922,  106.0
 50.00,  0.70,  0.10,  0.50,.077647079,  -0.003929045548899,   69.0
 50.00,  0.70,  0.10,  0.50,.075222657,  -0.003925284435513,   33.0
 50.00,  0.70,  0.10,  0.50,.075094811,  -0.003924042329104,   15.0
 50.00,  0.70,  0.10,  0.50,.074926309,  -0.003922242544220,   52.0
 50.00,  0.70,  0.10,  0.50,.075139400,  -0.003924487613589,   71.0
 50.00,  0.70,  0.10,  0.50,.075250719,  -0.003925542861949,   50.0
 50.00,  0.70,  0.10,  0.50,.078354098,  -0.003923212593535,   27.0
 50.00,  0.70,  0.10,  0.50,.078333085,  -0.003923430150014,   50.0
 50.00,  0.70,  0.10,  0.50,.074955772,  -0.003922570602029,   35.0
 50.00,  0.70,  0.10,  0.50,.078367582,  -0.003923071574473,   31.0
 50.00,  0.70,  0.10,  0.50,.077760136,  -0.003928319464618,  460.0
 50.00,  0.70,  0.10,  0.50,.074983328,  -0.003922872311572,  130.0
 50.00,  0.70,  0.10,  0.50,.076000256,  -0.003930562267925,    9.0
 50.00,  0.70,  0.10,  0.50,.076688962,  -0.003932005430730,   10.0
 50.00,  0.70,  0.10,  0.50,.076332187,  -0.003931633941804,   48.0
 50.00,  0.70,  0.10,  0.50,.075993316,  -0.003930532355233,   15.0
 50.00,  0.70,  0.10,  0.50,.077807052,  -0.003927994977283,   29.0
 50.00,  0.70,  0.10,  0.50,.077636896,  -0.003929107062372,   88.0
 50.00,  0.70,  0.10,  0.50,.076570715,  -0.003931971546862,   81.0
 50.00,  0.70,  0.10,  0.50,.078288082,  -0.003923886998142,   22.0
 50.00,  0.70,  0.10,  0.50,.077146931,  -0.003931306262085,    8.0
 50.00,  0.70,  0.10,  0.50,.078104858,  -0.003925619146636,   25.0
 50.00,  0.70,  0.10,  0.50,.075441389,  -0.003927163478034,  204.0
 50.00,  0.70,  0.10,  0.50,.075115263,  -0.003924248172728,   31.0
 50.00,  0.70,  0.10,  0.50,.077803979,  -0.003928016641348,  179.0
 50.00,  0.70,  0.10,  0.50,.077987029,  -0.003926624355375,  294.0
 50.00,  0.70,  0.10,  0.50,.076596323,  -0.003931986377429,   55.0
 50.00,  0.70,  0.10,  0.50,.075849239,  -0.003929841747484,    9.0
 50.00,  0.70,  0.10,  0.50,.075150837,  -0.003924599739869,   47.0
 50.00,  0.70,  0.10,  0.50,.077609594,  -0.003929268832518,   69.0
 50.00,  0.70,  0.10,  0.50,.078462011,  -0.003922052947579,   56.0
 50.00,  0.70,  0.10,  0.50,.076800504,  -0.003931956551401,   34.0
 50.00,  0.70,  0.10,  0.50,.075037636,  -0.003923452390278,  298.0
 50.00,  0.70,  0.10,  0.50,.076888184,  -0.003931863151790,  129.0
 50.00,  0.70,  0.10,  0.50,.075942832,  -0.003930305499186,   51.0
 50.00,  0.70,  0.10,  0.50,.075266372,  -0.003925684780180,   32.0
 50.00,  0.70,  0.10,  0.50,.076895350,  -0.003931853381992,   73.0
 50.00,  0.70,  0.10,  0.50,.077735381,  -0.003928485203107,   23.0
 50.00,  0.70,  0.10,  0.50,.074922669,  -0.003922201619298,   77.0
 50.00,  0.70,  0.10,  0.50,.074912191,  -0.003922083328099,   41.0
 50.00,  0.70,  0.10,  0.50,.075440740,  -0.003927158355945,   45.0
 50.00,  0.70,  0.10,  0.50,.077323131,  -0.003930687400709,   22.0
 50.00,  0.70,  0.10,  0.50,.075528786,  -0.003927827671454,    1.0
 50.00,  0.70,  0.10,  0.50,.075257983,  -0.003925608915951,  504.0
 50.00,  0.70,  0.10,  0.50,.076668363,  -0.003932005877804,  260.0
 50.00,  0.70,  0.10,  0.50,.075283967,  -0.003925842415022,   93.0
 50.00,  0.70,  0.10,  0.50,.077688206,  -0.003928790564455,   63.0
 50.00,  0.70,  0.10,  0.50,.077592007,  -0.003929370600553,   50.0
 50.00,  0.70,  0.10,  0.50,.076757652,  -0.003931984602253,   41.0
 50.00,  0.70,  0.10,  0.50,.076952157,  -0.003931764523554,  174.0
 50.00,  0.70,  0.10,  0.50,.076554444,  -0.003931959969491,   21.0
 50.00,  0.70,  0.10,  0.50,.075553111,  -0.003928003755984,  147.0
 50.00,  0.70,  0.10,  0.50,.077133750,  -0.003931344765210,   66.0
 50.00,  0.70,  0.10,  0.50,.075231358,  -0.003925365113117,  132.0
 50.00,  0.70,  0.10,  0.50,.074963511,  -0.003922655835309,  468.0
 50.00,  0.70,  0.10,  0.50,.078204293,  -0.003924704612041,   14.0
 50.00,  0.70,  0.10,  0.50,.076554006,  -0.003931959634758,    1.0
 50.00,  0.70,  0.10,  0.50,.075878525,  -0.003929992896245,   93.0
 50.00,  0.70,  0.10,  0.50,.077551011,  -0.003929600371803,   36.0
 50.00,  0.70,  0.10,  0.50,.076069674,  -0.003930844508339,   12.0
 50.00,  0.70,  0.10,  0.50,.077125430,  -0.003931368510145,  166.0
 50.00,  0.70,  0.10,  0.50,.075729736,  -0.003929167912647,   18.0
 50.00,  0.70,  0.10,  0.50,.074907855,  -0.003922034165797,  195.0
 50.00,  0.70,  0.10,  0.50,.077982651,  -0.003926660063656,  591.0
 50.00,  0.70,  0.10,  0.50,.076968635,  -0.003931734958626,    1.0
 50.00,  0.70,  0.10,  0.50,.078225284,  -0.003924503815221,   54.0
 50.00,  0.70,  0.10,  0.50,.077366233,  -0.003930506554867,   20.0
 50.00,  0.70,  0.10,  0.50,.078425760,  -0.003922450422414,   58.0
 50.00,  0.70,  0.10,  0.50,.077410590,  -0.003930308369096,  413.0
 50.00,  0.70,  0.10,  0.50,.077635737,  -0.003929114025591,   26.0
 50.00,  0.70,  0.10,  0.50,.078423274,  -0.003922477382093,   16.0
 50.00,  0.70,  0.10,  0.50,.077384573,  -0.003930426094465,   45.0
 50.00,  0.70,  0.10,  0.50,.076929597,  -0.003931802237527,   45.0
 50.00,  0.70,  0.10,  0.50,.078421779,  -0.003922493586788,  122.0
 50.00,  0.70,  0.10,  0.50,.077508420,  -0.003929828047725,   21.0
 50.00,  0.70,  0.10,  0.50,.077707177,  -0.003928669417584,   69.0
 50.00,  0.70,  0.10,  0.50,.076153360,  -0.003931143849846,   23.0
 50.00,  0.70,  0.10,  0.50,.076999823,  -0.003931674338832,  940.0
 50.00,  0.70,  0.10,  0.50,.076747746,  -0.003931989441075,  413.0
 50.00,  0.70,  0.10,  0.50,.076044126,  -0.003930744214864,   18.0
 50.00,  0.70,  0.10,  0.50,.076564607,  -0.003931967396581,   84.0
 50.00,  0.70,  0.10,  0.50,.074993659,  -0.003922984139208,   78.0
 50.00,  0.70,  0.10,  0.50,.078007140,  -0.003926458821342,    1.0
 50.00,  0.70,  0.10,  0.50,.077362166,  -0.003930524113582,   82.0
 50.00,  0.70,  0.10,  0.50,.075340016,  -0.003926331178087,   59.0
 50.00,  0.70,  0.10,  0.50,.078422819,  -0.003922482314866,   51.0
 50.00,  0.70,  0.10,  0.50,.076739364,  -0.003931993052354,   36.0
 50.00,  0.70,  0.10,  0.50,.074987656,  -0.003922919245025,   69.0
 50.00,  0.70,  0.10,  0.50,.075210472,  -0.003925170630071,   10.0
 50.00,  0.70,  0.10,  0.50,.078438469,  -0.003922311983948,  310.0
 50.00,  0.70,  0.10,  0.50,.074919375,  -0.003922164507317,   75.0
 50.00,  0.70,  0.10,  0.50,.078313890,  -0.003923626514258,   74.0
 50.00,  0.70,  0.10,  0.50,.077919216,  -0.003927164200542,   97.0
 50.00,  0.70,  0.10,  0.50,.076162205,  -0.003931172875458,   31.0
